feature,importance_harassment,importance_hate_speech,importance_insult,importance_normal,importance_sexually_explicit,importance_threat,importance_overall
dandy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dann,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danny,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danramil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bstation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btj,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bromo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brondong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bronze,0.0,0.0,0.0,0.0,0.0,0.0,0.0
broo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brooh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brosh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dakjal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dakwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dalil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dalm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahdouh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahla,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahlia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahsyat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahyun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dahar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dangdut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dangkal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danial,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damanik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damaskus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damayanti,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damba,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dajal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dami,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damkar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dammaj,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dampak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dampar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damping,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daiso,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daisy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
damenra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
care,0.0,0.0,0.0,0.0,0.0,0.0,0.0
career,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cargo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bureij,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burhan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bumn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buncis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buncit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bund,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bundar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cawagub,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cars,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
card,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casemiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cashier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cashshop,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casino,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casablanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caraka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cannot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cantona,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cantum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caring,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capability,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cancel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canva,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caritas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carkem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carlos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carport,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capekkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caplok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capresmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capresnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capslock,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
captain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caption,0.0,0.0,0.0,0.0,0.0,0.0,0.0
captionnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
car,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capital,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemerlang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemilannya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cedera,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cegah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cegat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cekam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cekat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cekidot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cekik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ceko,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cekok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cela,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cegil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cengang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cengeng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cengkareng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cengkeram,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cengkraman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
center,0.0,0.0,0.0,0.0,0.0,0.0,0.0
central,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celebrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celebration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celeng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celetuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cella,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbni,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cctv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cast,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catatanuntukawak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catering,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catetan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catherine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catholic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catholiclapostolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casual,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cean,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cease,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ceasefire,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebonk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cba,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecep,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecunguk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cawang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cawapresnya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cawe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cece,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buroq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bursa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buruh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bwt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bxb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
byd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
byr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bzir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buulolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bzz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cacad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cacar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzzernya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzzerp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buron,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzzkini,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butawarna,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzzerrp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zionisme,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zionist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
znye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zodiac,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aakash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buyar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaaaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zhiya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaaaaaaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zoroaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aamiinn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buyung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buzzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
business,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busquets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bussines,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bust,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busway,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zulfikar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zulhas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zulkarnain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zulmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zumbriani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zuraya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canberra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calcalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caleg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
california,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calling,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calls,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cahyono,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caicedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cairin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calendar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canggung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cangkem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cangkeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cangkir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cangkul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caniago,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cannes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canadian,0.0,0.0,0.0,0.0,0.0,0.0,0.0
came,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campaign,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camping,0.0,0.0,0.0,0.0,0.0,0.0,0.0
campus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camsyah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cambuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakrawala,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caku,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadburry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caesar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caexpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cairpakbos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cagub,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cahari,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cahya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cahyadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cahyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cab,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busanan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buseeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buset,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busett,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakmano,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buntu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buntung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buntut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bunyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakep,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cakepp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cikole,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cilacap,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciledug,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ci,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciamis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cianjur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cenderung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cibinong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cibir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cibitung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cibubur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cibuddies,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cici,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cibadak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cillik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cilok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cimahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cimma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cimol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cimory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cincang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cincau,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cikarang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cihampelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cihurip,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cijantung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cika,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cikal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cikapundung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choco,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cholil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chomsky,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chongqing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chopper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicip,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrisman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christian,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chilzen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chinaopen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chindo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bulus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chou,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christina,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christofel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christposting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chronicle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cho,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chubby,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chudori,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
